0,185091216

0,931877489

2,302779286

3,520524908

3,922272026

2,87414041

0,465555861

-0,69429845

0,042605607

0,242042903

-0,875226118

-2,502285374

-2,467337532

0,098340411

2,704693961

2,842660767

0,57837224

-0,73640176

0,021097073

0,265865881

-0,352209744

-0,886181565

-1,256235288

-1,541192842

-1,743326814

-1,179835919

-0,043447694

0,271953448

-0,072235375

-0,070563272

0,246026217

1,030671969

2,651266924

4,436644006

5,150107404

4,184088675

2,907387925

3,480433355

4,726533828

4,501903453

4,054117591

4,299948671

4,196867221

3,625122726

3,059595246

2,758762294

3,134529106

3,864334813

3,711179466

2,331750765

0,762078211

0,078894827

0,607288916

1,898030493

3,363881811

3,356850608

0,790163698

-0,887225857

-0,010119507

0,335577733

1,273790363

4,537734318

5,114035695

1,491661502

-1,160479806

-1,166513479

-0,757821789

-1,808246002

-4,135819717

-6,574807858

-6,303797842

-1,43109005

1,663616573

-0,001805257

-0,620083442

-9,469164014

-34,73420539

-51,64838863

-49,67719675

-47,20010248

-43,34217419

-31,35913067

-17,27944902

-4,858931881

4,20398756

8,0990397

7,887524757

5,684024901

2,793837594

0,22863664

-1,908721924

-4,640406512

-8,049087603

-10,4640335

-9,90911621

-5,425952565

-0,065419354

1,13574317

-0,322537812

-0,289176935

6,87224402

22,46103526

28,76179231

20,34377245

14,1211554

11,95102039

8,636014745

7,714545055

9,34933748

10,11001677

10,30149397

11,50499664

12,90953251

13,68363874

13,15683475

10,53260871

7,243284478

5,266382426

4,598610902

4,736817218

5,420462621

6,085188684

6,373672581

6,05882261

5,1680264

4,412948462

3,897584707

2,562371132

0,021562783

-2,712206714

-3,266680202

-0,758629091

0,882510251

-0,005535687

-0,32632725

-3,397086091

-12,23583742

-16,30543692

-11,2432163

-6,696016968

-5,140587798

-3,815318822

-3,589047052

-3,84284247

-3,058798788

-1,517666406

-0,083332563

0,313549371

-0,060404383

-0,092691813

0,104455041

0,02140453

-0,300136681

-0,127842493

1,585025021

2,858640201

0,969856271

-0,849242919

-0,079788929

0,34965684

6,559888261

23,07172375

32,05688979

27,14008951

21,03862185

11,9507271

-0,180046815

-2,624204046

10,54042144

34,65355534

60,9051286

82,21331294

88,88913761

74,32907291

50,04107249

30,64466266

19,79783546

20,22022857

28,11127606

32,09795466

23,23380206

3,48876125

-5,581938908

0,442608184

1,90249054

8,640081692

34,43928856

51,07095772

44,65390016

36,56815047

24,8096267

2,849624915

-5,950950113

0,836481262

1,866756795

-0,401462302

4,007595439

11,81119344

18,14326343

21,70783648

18,25722353

7,570908472

6,935970711

18,40404782

23,41300229

20,83045361

12,19067168

-8,851492387

-42,28441333

-88,61410365

-96,95307625

-23,77976103

26,31347001

0,298984243

-9,93253185

4,125976572

1,790900427

-2,214889689

0,290864402

0,66549032

63,78795655

219,5623172

243,3655098

15,67814325

-80,8492373

173,8566679

313,8107084

174,6438469

165,2116944

265,4211271

193,5816488

17,81042215

-42,70351054

6,239879573

13,40719877

56,20506616

218,2381088

298,7671499

245,7017388

233,2451255

194,1122728

32,42664928

-49,55101932

3,997731172

16,76679502

54,68745702

215,0928097

298,2973182

246,4617882

231,1763806

234,578345

161,9148611

51,9263201

-46,94095354

-127,9096002

-180,3635287

-197,6793805

-187,5419763

-157,8195239

-116,7928572

-73,00564449

-30,6824048

7,268564024

37,67738383

58,33810999

67,72619235

65,90567005

54,62804993

36,59682595

16,22068684

1,314182742

-2,078636598

0,432168976

0,553291693

-0,384644168

2,792856759

11,51290797

25,64237226

53,23462466

96,14803119

96,26089161

20,31849256

-25,3963928

0,670527917

9,180938699

-21,05131131

-56,13635317

-59,92354116

-30,44235653

-12,27192646

-8,272928142

-0,744408616

2,175460795

-0,476039226

-0,600883908

-4,316482671

-16,72984088

-24,07920547

-21,64451285

-20,86051135

-16,72787004

-2,71584094

4,222957186

-0,350422631

-1,426016165

-7,428931913

-27,81555967

-37,0123936

-27,32032085

-23,10338606

-19,54805557

-3,409479411

5,094305399

-0,402063756

-1,724680277

-15,67725306

-51,51253824

-57,54352421

-31,87361791

-23,95148941

-19,72213325

-1,460030383

4,946768424

-1,129351696

-1,352379613

3,456160107

-23,89515789

-5,884604462

182,545554

199,4348196

-97,35275891

-136,2828781

54,41748477

31,55106678

-33,49279522

41,10496726

163,0763333

247,3587927

240,1178236

170,7404782

84,46562272

4,58307295

-17,74467966

3,554686247

5,174552766

-13,36264373

19,65766587

160,400453

278,5350283

263,6003533

170,5172904

31,38692322

-40,70966492

0,661018407

15,02224577

-6,658416401

-2,52989444

3,423080474

-0,534013617

-0,993130644

0,605805311

0,099257759

-0,256905924

0,072325709

0,061022324

32,67769603

112,6974522

144,8918774

73,80807574

-32,42857982

-121,5023015

-185,6815966

-99,85399996

187,9917983

225,4913321

-121,7339635

-232,8199554

-58,29687573

-26,7274463

-54,62444899

-11,56975999

10,15911075

36,46447645

92,9160478

119,9966694

127,5638691

136,2279726

115,1688446

59,06471154

6,325267955

-4,20629949

6,657238518

-0,876225775

-5,773983137

-2,985934937

-25,83912753

-52,63924741

-41,77073452

-1,121582693

38,2572214

30,40782255

-34,10612767

-58,04485461

-2,711078801

44,99559262

32,55436505

-25,53514099

-63,93212099

-52,64687482

-40,41297104

-30,94586108

-4,545338916

7,864419444

-0,880330061

-2,553058061

5,775435257

15,83595933

20,78588811

16,55448874

13,72600102

12,77980599

3,572491935

-3,477747222

-0,218801958

1,392048671

8,297454166

30,42237227

41,54513278

31,43922987

23,47547558

20,9612218

15,6144419

5,067321387

-14,06454458

-34,45987259

-47,75216613

-57,71669258

-59,50164791

-42,82146225

-23,12330123

-10,55227365

18,78428493

59,06983418

70,6874943

55,77376667

36,36801979

6,103285931

-35,5492696

-67,88870652

-80,54073915

-78,26913976

-65,51763458

-45,90525203

-22,05320423

7,144577771

37,81528602

59,31473234

64,81002114

56,00026169

36,55026567

11,72191591

-3,107122316

-1,607441503

1,578512856

-0,058261182

-29,53258983

-101,8384879

-146,7572544

-136,7425239

-127,6021593

-92,97881554

-11,72680208

22,56007508

-2,841925971

-7,214886097

-3,076960645

47,64043094

209,3813255

194,2499897

-74,46366362

-113,677344

44,63363912

26,83210433

-27,91474858

2,283339489

52,53573721

165,2235804

228,355917

64,16650642

-162,3192152

-206,3162167

-135,3796365

-83,29541701

-31,62423474

36,01508585

89,99780644

124,009372

139,9936424

128,9478703

86,55233694

29,37530978

-5,492924288

-4,31275446

3,15259221

0,308496451

4,75271977

28,68801305

58,45280605

73,4867449

72,06668951

49,43914611

6,831417757

-11,8017967

1,147784485

3,930707339

-11,31911761

-28,82520755

-25,11109571

4,189869307

32,85519556

50,68858472

55,76665242

46,03427755

35,05763657

29,52174379

17,94830326

1,00981595

-3,999435853

0,872269288

1,126551216

1,831622318

5,972938656

-0,833898804

-17,16576863

-27,66202049

-23,05609926

-4,314406637

5,784815739

-0,221474558

-2,069227097

-6,382570429

-24,16069623

-30,92211199

-19,85010602

-12,37406953

-8,010433732

-0,447515813

1,91479723

-0,465576902

-0,513692914

-12,87545122

-48,54845287

-72,94369412

-66,78064507

-56,43297887

-27,8335905

37,69158591

84,08421758

103,7409088

126,474514

81,28312215

-62,82303011

-193,4284137

-208,9807576

-134,2252531

-50,45104154

0,687126755

9,004380769

-2,64726043

-2,308508527

-27,88176807

-118,0835363

-182,4885563

-122,2401934

16,89467205

91,75056904

31,83959352

-28,04862397

-2,404029245

11,4257683

60,1696873

111,9872714

-62,82532653

-203,034996

-19,33497408

181,3491932

176,2078699

11,10095395

-135,1884607

-103,6489532

-20,59568236

0,766159438

0,985945805

0,267195998

-0,613228189

0,956121255

-6,092765187

-35,25934245

-67,70836572

-71,969338

-56,95087731

-45,55225951

-36,72364666

-18,91936616

10,72782437

26,61438585

8,294344562

-7,961269878

-0,401195885

3,122598372

12,65764908

38,5450228

28,28669452

-22,81169734

-76,17228042

-115,6446223

-93,44442201

-24,91582155

6,45674297

9,349465864

9,949758839

21,82982539

91,6260974

162,5891117

154,7848623

88,87591792

8,550878191

-19,98163774

2,924092809

6,25870033

14,47897231

72,94076035

132,9754591

135,7566695

71,38413928

-24,49161642

-89,79138684

-98,73360558

-71,31458515

-32,61075555

4,87777921

36,7138071

