11,3938659176711;
9,14181533808554;
6,99540507253931;
4,75850122310031;
3,27519432229046;
2,27901980476934;
0,490912639914517;
-0,574385844551381;
-0,00380432412248787;
0,216827495249284;
-0,412688596438517;
-1,65637695295492;
-3,7706769172612;
-6,06735986843433;
-7,93146153821506;
-9,43516477975645;
-10,5663887267289;
-11,4950557355268;
-12,8983788633782;
-14,9534678786173;
-17,0315818940658;
-18,8006572193537;
-20,450816136392;
-21,9968044698756;
-23,2176803708325;
-22,4540236877335;
-19,5054905877596;
-19,1772735382788;
-22,1293867932745;
-23,6386320839039;
-17,5243601654589;
-2,91328343318171;
4,28631155794797;
-0,258874463312235;
-1,49446806432393;
-5,40086277702136;
-20,6494428962637;
-27,995109443426;
-21,9743434009955;
-19,2682203226538;
-15,2645363734582;
-2,27692736176957;
3,84491228685799;
-0,399709500143904;
-1,26282096615065;
-3,80966437240111;
-14,6422747071683;
-18,4805709807533;
-12,1425270983174;
-9,16585035147537;
-7,1903137393869;
-0,896825637961659;
1,81424168016398;
-0,264189587521534;
-0,562233902704392;
-1,30486322659299;
-5,18498176036698;
-6,07295001368407;
-2,9607069872092;
-1,18674763556178;
-0,43519853552636;
1,11838600611349;
2,41959854791662;
3,43090769129799;
4,60617006658696;
5,66842388330817;
6,95281645245643;
9,21178943852338;
12,0773310981238;
13,9378654469092;
14,062567528602;
14,0481202601115;
15,0144560460174;
15,7259115141958;
15,4945469290183;
15,1775668622835;
15,1632520718014;
15,1594646280534;
14,8719065406311;
14,1621438041346;
13,0918899808806;
11,7494835934808;
10,1225404761906;
8,10886896299484;
5,74026610659677;
3,36364560478407;
1,34934657528414;
-0,264644777739057;
-1,60150368517296;
-2,61523854811823;
-2,33385995591263;
-0,437066163653513;
0,595926445838673;
-0,0282541812155316;
-0,210438981255744;
-0,842999772016052;
-3,19048262203232;
-4,35748113230062;
-3,6283773120846;
-3,99331331707966;
-5,85528428625744;
-7,92736365009155;
-10,0182109345224;
-11,9194441726079;
-13,1145565915549;
-10,0564989374616;
-1,65870673974351;
2,47974663569773;
-0,165636130016676;
-0,856932522753149;
-3,35233170270739;
-12,7443179774843;
-17,292678778082;
-13,6486262389074;
-11,9445802979948;
-9,3930402593482;
-1,38716336915337;
2,35952929714085;
-0,248126177394038;
-0,773896949434432;
-1,01237821059736;
-4,84400694319643;
-7,03004121340722;
-6,15955201546577;
-6,46320417989431;
-7,55718629493623;
-7,62481268091317;
-7,4914471043967;
-7,47047833496181;
-7,16847520608105;
-6,81030843467865;
-6,7143808353508;
-6,79669391834439;
-6,91565348591191;
-7,05092733513373;
-7,22969926154551;
-7,43714353622284;
-7,65973602283884;
-7,97469194881873;
-8,36162004160064;
-8,6789533998971;
-8,97934105170852;
-9,3755780549793;
-9,69226933361299;
-9,76646198100031;
-9,77356953203996;
-9,92224196515288;
-10,1546357681124;
-10,2298440771547;
-10,0918012717793;
-9,95418516696048;
-9,79358786161848;
-9,41502059063104;
-8,8485154677233;
-8,20734236298632;
-7,65376741460186;
-7,31124070376961;
-7,06308585918275;
-6,72335174040618;
-6,186817425857;
-5,42868621917907;
-4,55144403084204;
-3,71421195376997;
-3,02048820718512;
-2,53758190588608;
-2,96201567662157;
-4,26326690886415;
-4,29529882182403;
-2,94547743117228;
-2,35200982607661;
-1,83511326989507;
-0,293806888350257;
0,46250260117391;
-0,039739498159388;
-0,155597842510938;
-0,997552298946088;
-3,7784502118688;
-5,39278639448878;
-4,6773845286299;
-4,39401277740434;
-4,83901714247548;
-4,58512664767645;
-3,66806101105637;
-2,70348674347429;
-1,90898559075084;
-1,05604326426103;
-0,0638864929925846;
0,721105268014392;
1,14615586738954;
1,42728375493577;
1,60410051782912;
1,62807277220025;
1,5963555729609;
1,41818321690451;
0,864641780149175;
0,0203169108118054;
-0,779690344796445;
-1,41249433769722;
-2,05200911730839;
-2,72538622331595;
-3,25054743007142;
-3,67802972479532;
-4,1166562409283;
-4,51998689429127;
-4,87588435395763;
-5,02448049571055;
-4,86389395567574;
-4,60141537070162;
-4,27128941391395;
-3,76225095401062;
-3,21630191020968;
-2,87089917342378;
-2,80584585410613;
-2,86496563575718;
-2,81695788970365;
-2,74106911739285;
-2,89000362096801;
-3,26018080980094;
-3,71125606023477;
-4,16843323727129;
-4,61471443462811;
-5,04839616027792;
-5,3622716628067;
-5,51601144363912;
-5,65465628667955;
-5,79789566014093;
-5,80881232989965;
-5,63628043647314;
-5,40761692762662;
-5,18249061495632;
-4,84819346305864;
-4,54525935983455;
-4,38963933411691;
-4,17130369634628;
-3,93310990965174;
-3,90291380627389;
-4,013501265147;
-4,02481593718639;
-3,9047342886349;
-3,76115459082353;
-3,62354300852885;
-3,54095838704193;
-3,55674698551425;
-3,67842110582907;
-3,86099787174212;
-3,95821988036254;
-3,92801050206097;
-3,91376473102172;
-4,00766337359006;
-4,12778513385148;
-4,16665552484448;
-4,17843375704644;
-4,20336210194392;
-4,11125011875814;
-3,91606274668671;
-3,7995978912037;
-3,84652991455838;
-4,01088213637101;
-4,21247961133481;
-4,44754238269189;
-4,67821086646364;
-4,81875723587368;
-4,91720701722612;
-4,99196888872361;
-4,95818120095162;
-4,86220197170398;
-4,78847530321314;
-4,76952924726505;
-4,79736429479518;
-4,77579705334004;
-4,72464808898484;
-4,70877849270489;
-4,75052806511562;
-4,74188216645667;
-4,33812285445797;
-3,64532488091045;
-3,02815993203435;
-2,26255146513133;
-1,08283959530952;
0,338528219070469;
1,68632364563831;
2,73964941839512;
3,543264349591;
4,1038431167063;
4,14842722313557;
3,62734674356672;
2,79575747181539;
1,8229944370955;
0,765227948548497;
-0,497713831134378;
-2,26095663179542;
-4,53007664536025;
-7,03143742344875;
-9,7844558961157;
-12,8812651884299;
-15,860341388954;
-17,9014101824248;
-19,2205262842036;
-21,1763543220403;
-24,2137788063689;
-27,4515605359487;
-29,7170477723282;
-30,8812119957604;
