0,11322182

0,625306265

1,141019416

1,433242409

1,882644492

2,056090843

2,903362082

2,383522934

1,172759095

1,069018799

1,412069606

1,245598767

1,044064592

0,923155682

0,854065292

0,744592301

0,202757128

-0,198876183

-0,012639427

0,079764722

0,12141701

0,379182914

0,344831416

0,557419661

1,840124727

2,411523904

0,883796598

-0,294070553

0,584453562

2,065591883

2,69993522

2,451491901

2,436058344

2,908039847

3,144171749

2,966473652

2,466558179

2,401230727

2,906783621

3,158738541

4,808996263

8,582890428

9,728234563

7,066823463

5,32992272

6,35563132

8,743365302

9,329500359

7,142231501

5,445540776

4,117465549

1,075299968

-1,117394888

-0,773447613

-0,265946002

-0,313943182

-0,074699494

0,098380764

-0,007607951

-0,032898739

-0,028423061

-0,23587165

-0,649754222

-0,888126316

-0,295735861

0,489762264

0,076281995

-0,845532462

-0,935949948

-0,203126784

0,512581631

0,293323922

-0,185906923

-0,045264151

0,088028108

-0,736717673

-2,512329792

-3,250274152

-2,042662851

-0,652581994

-0,033199404

0,074221826

-0,015624248

-0,020417821

0,014197616

0,003256306

0,069728067

0,255523266

0,316870816

0,193469828

0,114676643

0,049980709

-0,029306721

-0,010620167

0,01567781

0,361671145

1,261222185

1,835336661

1,836180596

1,944732067

1,545568343

0,238459104

-0,38350722

0,03378572

0,128831303

0,430856625

1,731667622

2,482827659

2,104933209

1,909485517

1,541556654

0,269913877

-0,392107316

0,025708676

0,135350293

0,246728546

1,010427204

1,429878326

1,4434964

1,735167451

1,753063967

1,362161331

1,267851665

1,40971453

1,428814275

1,047675164

0,179428436

-0,257395458

0,013917282

0,090431126

-0,043579987

-0,013770048

0,021239081

-0,003998598

-0,005875001

0,260664454

0,73627383

0,73360895

0,562659663

0,970876159

1,438666113

1,511806274

1,35122646

1,137793153

1,285404998

1,977479989

2,670520485

2,746478459

2,312549914

1,990173103

1,470974472

0,259055036

-0,368451673

0,02060738

0,128928646

0,22577308

0,862825169

1,040118402

0,873363391

1,243170259

1,184144908

0,169946492

-0,304912532

0,037662555

0,097300286

0,278343438

1,101642011

1,383674334

0,77717745

0,391555456

0,328761347

0,077641048

-0,08987828

0,000625042

0,033177719

-0,104523093

-0,239879019

-0,10353813

0,182509992

0,265450653

0,179414768

0,03881906

-0,042460768

-0,001963857

0,016857614

0,073854838

0,269875991

0,360964275

0,432234679

0,968893703

1,758862019

2,178028192

2,172469778

2,036733577

2,060509687

1,682913233

0,340154935

-0,430211789

0,010119368

0,156466668

-0,070367385

-0,0259464

0,035848724

-0,005787992

-0,010318754

0,006379519

0,000995648

-0,002684609

0,000770565

0,00063148

0,313088854

1,110714924

1,633847092

1,650193586

1,710392332

1,272745695

0,140663736

-0,308559568

0,04713088

0,095021596

0,320954409

1,191163191

1,44744619

1,062839502

1,245373087

1,617110011

1,423637027

1,111465208

1,099478101

1,076464583

0,857557196

0,653231423

0,586460255

0,717628614

1,103015727

1,303349798

0,853118839

0,43836646

0,693707539

1,168034876

1,394014518

1,223584943

0,964724759

0,994936808

1,019829134

0,628977469

0,03872295

-0,139242686

0,028633989

0,040022068

0,111831265

0,412876744

0,447312564

0,257211664

0,247265332

0,344971406

0,428919789

0,386854262

0,272218751

0,263199983

0,46025819

0,94677713

1,428163214

1,806262223

2,116161972

1,57232181

0,187676392

-0,375128676

0,04886263

0,119453265

0,256944088

1,121661743

1,566113129

1,140948428

0,862080636

1,06955264

1,314809227

1,338608274

1,145058727

0,944792937

0,707493701

0,165570988

-0,178631864

-0,006552088

0,069805548

-0,027474525

-0,013214802

0,015286659

-0,001703507

-0,004720425

0,427939697

1,454530434

2,043898597

1,850063616

1,557562428

0,986994791

0,09419729

-0,223173452

0,033528484

0,069474625

-0,041681401

-0,007130864

0,017785669

-0,004912355

-0,004264707

0,003532445

3,63E-05

-0,00127079

0,000519383

0,000234152

0,154570765

0,385008702

0,300599337

0,335567385

0,906461556

1,000118886

0,181886407

-0,262273261

0,018373494

0,089777837

0,13748799

0,56387412

0,687597606

0,502255259

0,664384458

0,683170202

0,118453488

-0,182233113

0,016769596

0,060514872

0,079984093

0,352718425

0,523719975

0,70875382

1,147599366

1,026147212

0,130391126

-0,259062071

0,036774585

0,080700585

0,311200952

1,250460816

1,712162858

1,10511151

0,48264546

0,305585349

0,102742769

-0,080119087

-0,014291196

0,036258517

0,068015251

0,075621263

-0,342924195

-0,674768117

-0,089526598

0,539848526

0,213005293

-0,182922168

-0,014644766

0,073616144

0,244484265

0,983188207

1,563713727

1,648360087

1,826618261

1,512243266

0,243601866

-0,383411797

0,033437598

0,128702482

0,299741037

1,307583359

2,006708951

1,899565014

1,81168952

1,364484135

0,189717621

-0,336188379

0,037224435

0,109631874

0,341776644

1,314671294

1,609608358

0,896364872

0,629062575

0,693200489

0,187701784

-0,197005772

-0,004475738

0,075110969

0,351854803

1,349283891

2,008757774

1,758289357

1,376463144

1,30863549

1,509217199

1,770886335

1,774276484

1,458562015

0,885659826

0,134030017

-0,201771631

0,010078436

0,071741459

-0,034303846

-0,011025436

0,016794401

-0,003112811

-0,004666119

0,289245802

0,954436195

1,213007137

0,862682734

0,598886162

0,462929085

0,305845446

0,33346469

0,375750233

0,174080082

-0,136613539

-0,562607068

-1,175953347

-1,70478911

-1,926390236

-1,80158996

-1,440682352

-1,353987336

-1,863189334

-2,435692576

-2,401050324

-1,77847376

-1,061739522

-0,569790894

-0,322766693

-0,246686257

-0,228433065

-0,269284707

-0,351773737

-0,293835148

-0,064767426

0,202688005

0,358097904

0,262254285

0,084078938

0,085313838

0,216113216

0,328495927

0,265230005

0,09409116

0,130910194

0,24812805

0,190251368

0,368163381

0,928173981

0,936925565

0,142685449

-0,241655488

0,026564146

0,078560457

-0,00374475

0,067499036

0,020919021

0,00670938

0,277529238

0,425802525

0,156218699

-0,105062216

0,017827726

0,31925386

0,737349155

1,338116415

1,556598475

1,23587547

0,961806394

0,641214762

0,075891043

-0,152791776

0,020089127

0,048576878

0,152423546

0,617618074

0,893695241

0,830218891

0,845755631

0,861739508

0,731923096

0,711034258

0,847513306

0,906381574

0,957143575

1,118787839

1,192852033

1,253517118

1,444742491

1,43397334

0,987606051

0,460856557

0,324581259

0,454533213

0,478414397

0,456692488

0,434201011

0,07668871

-0,652993461

-0,797153406

0,188288899

0,773947006

0,065593654

-0,774779025

-1,156856957

-1,182945132

-0,4576162

1,028170772

2,220213197

1,942691952

0,367794907

-0,476521202

0,010568032

0,174184338

0,958753199

3,230120307

3,309693413

0,475843158

-1,472235579

-1,417000356

-0,332420295

0,352996528

0,016219878

-0,139537791

0,22044728

0,601069239

0,747934784

0,880265034

1,528094866

1,636945438

0,336853309

-0,443629473

0,021845042

0,155543412

3,340591864

11,47512931

16,04880831

17,79975865

26,01401749

29,10500778

16,65386409

9,224112557

18,10446094

28,4251508

22,93517862

-0,726288784

-12,01323607

0,823833379

8,384131385

